station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MJX,2024-01-13 12:56,58.00,58.00,100.00,200.00,8.00,0.00,M,M,10.00,M,OVC,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,58.00,KMJX 131256Z AUTO 20008KT 10SM OVC004 14/14 RMK AO2 CIG 004V008 SLPNO T01440144 $,M
MJX,2024-01-13 13:04,57.20,57.20,100.00,190.00,12.00,0.00,M,M,10.00,17.00,OVC,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,57.20,KMJX 131304Z AUTO 19012G17KT 10SM OVC006 14/14 RMK AO2 $,M
MJX,2024-01-13 13:56,59.00,57.00,93.07,210.00,12.00,0.00,M,M,10.00,M,SCT,BKN,OVC,M,600.00,1600.00,3200.00,M,M,M,M,M,M,M,M,59.00,KMJX 131356Z AUTO 21012KT 10SM SCT006 BKN016 OVC032 15/14 RMK AO2 SLPNO T01500139 $,M
MJX,2024-01-13 14:23,59.00,53.60,82.25,230.00,18.00,0.00,M,M,10.00,24.00,BKN,BKN,M,M,1400.00,2200.00,M,M,M,M,M,M,M,M,M,59.00,KMJX 131423Z AUTO 23018G24KT 10SM BKN014 BKN022 15/12 RMK AO2 $,M
MJX,2024-01-13 14:30,60.80,53.60,77.14,230.00,19.00,0.00,M,M,10.00,23.00,SCT,BKN,M,M,1400.00,2200.00,M,M,M,M,M,M,M,M,M,60.80,KMJX 131430Z AUTO 23019G23KT 10SM SCT014 BKN022 16/12 RMK AO2 $,M
MJX,2024-01-13 14:39,60.80,53.60,77.14,230.00,18.00,0.00,M,M,10.00,23.00,FEW,SCT,M,M,1400.00,2200.00,M,M,M,M,M,M,M,M,M,60.80,KMJX 131439Z AUTO 23018G23KT 10SM FEW014 SCT022 16/12 RMK AO2 $,M
MJX,2024-01-13 14:56,60.00,50.00,69.49,230.00,18.00,0.00,M,M,10.00,26.00,FEW,M,M,M,2900.00,M,M,M,M,M,M,M,29.00,260.00,2024-01-13 14:45,60.00,KMJX 131456Z AUTO 23018G26KT 10SM FEW029 16/10 RMK AO2 PK WND 26029/1445 SLPNO T01560100 $,M
MJX,2024-01-13 15:56,59.00,46.00,61.98,230.00,18.00,0.00,M,M,10.00,23.00,SCT,M,M,M,3400.00,M,M,M,M,M,M,M,32.00,250.00,2024-01-13 15:14,59.00,KMJX 131556Z AUTO 23018G23KT 10SM SCT034 15/08 RMK AO2 PK WND 25032/1514 SLPNO T01500078 $,M
MJX,2024-01-13 16:56,55.00,44.00,66.36,260.00,15.00,0.00,M,M,10.00,22.00,FEW,BKN,BKN,M,3000.00,5000.00,6000.00,M,M,M,M,M,30.00,260.00,2024-01-13 16:01,55.00,KMJX 131656Z AUTO 26015G22KT 10SM FEW030 BKN050 BKN060 13/07 RMK AO2 PK WND 26030/1601 SLPNO T01280067 $,M
MJX,2024-01-16 19:56,30.00,29.00,96.00,290.00,15.00,0.01,M,M,5.00,22.00,OVC,M,M,M,600.00,M,M,M,UP BR,M,M,M,M,M,M,18.19,KMJX 161956Z AUTO 29015G22KT 5SM UP BR OVC006 M01/M02 RMK AO2 RAE01UPB01 SLPNO P0001 T10111017 FZRANO TSNO $,M
MJX,2024-01-16 20:30,28.40,26.60,92.86,310.00,15.00,T,M,M,4.00,21.00,OVC,M,M,M,1000.00,M,M,M,-SN BR,M,M,M,M,M,M,16.11,KMJX 162030Z AUTO 31015G21KT 4SM -SN BR OVC010 M02/M03 RMK AO2 UPE20SNB02E14B20 CIG 006V015 P0000 FZRANO $,M
MJX,2024-01-16 20:46,28.40,28.40,100.00,310.00,10.00,T,M,M,2.50,M,BKN,OVC,M,M,1000.00,1300.00,M,M,-SN BR,M,M,M,M,M,M,18.45,KMJX 162046Z AUTO 31010KT 2 1/2SM -SN BR BKN010 OVC013 M02/M02 RMK AO2 UPE20SNB02E14B20 CIG 007V011 P0000 FZRANO $,M
MJX,2024-01-16 21:13,28.40,26.60,92.86,320.00,11.00,T,M,M,4.00,19.00,BKN,BKN,OVC,M,1000.00,3500.00,5500.00,M,-SN BR,M,M,M,M,M,M,17.92,KMJX 162113Z AUTO 32011G19KT 4SM -SN BR BKN010 BKN035 OVC055 M02/M03 RMK AO2 CIG 007V012 P0000 FZRANO $,M
MJX,2024-01-16 21:56,29.00,27.00,92.12,300.00,14.00,T,M,M,10.00,M,BKN,OVC,M,M,1000.00,6000.00,M,M,M,M,M,M,M,M,M,17.30,KMJX 162156Z AUTO 30014KT 10SM BKN010 OVC060 M02/M03 RMK AO2 SNE46 SLPNO P0000 T10171028 FZRANO $,M
MJX,2024-01-16 22:27,28.40,26.60,92.86,300.00,15.00,0.00,M,M,10.00,21.00,FEW,SCT,OVC,M,1000.00,1400.00,7000.00,M,M,M,M,M,M,M,M,16.11,KMJX 162227Z AUTO 30015G21KT 10SM FEW010 SCT014 OVC070 M02/M03 RMK AO2 FZRANO $,M
MJX,2024-01-16 23:12,26.60,24.80,92.80,290.00,14.00,0.00,M,M,10.00,18.00,BKN,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,14.20,KMJX 162312Z AUTO 29014G18KT 10SM BKN021 M03/M04 RMK AO2 FZRANO $,M
MJX,2024-01-16 23:32,26.60,23.00,86.07,300.00,16.00,0.00,M,M,10.00,24.00,SCT,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,13.38,KMJX 162332Z AUTO 30016G24KT 10SM SCT021 M03/M05 RMK AO2 FZRANO $,M
MJX,2024-01-16 23:56,26.00,22.00,84.59,290.00,11.00,0.00,M,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.88,KMJX 162356Z AUTO 29011KT 10SM CLR M03/M06 RMK AO2 SLPNO 60012 T10331056 10011 21033 FZRANO $,M
MJX,2024-01-17 00:56,25.00,20.00,81.01,300.00,12.00,0.00,M,M,10.00,19.00,OVC,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,13.09,KMJX 170056Z AUTO 30012G19KT 10SM OVC030 M04/M07 RMK AO2 SLPNO T10391067 FZRANO $,M
MJX,2024-01-17 02:56,22.00,16.00,77.34,310.00,8.00,0.00,M,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.79,KMJX 170256Z AUTO 31008KT 10SM CLR M06/M09 RMK AO2 SLPNO T10561089 FZRANO $,M
MJX,2024-01-17 03:56,20.00,14.00,77.16,300.00,8.00,0.00,M,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.33,KMJX 170356Z AUTO 30008KT 10SM CLR M07/M10 RMK AO2 SLPNO T10671100 FZRANO $,M
MJX,2024-01-17 05:56,17.00,13.00,83.98,280.00,8.00,0.00,M,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.64,KMJX 170556Z AUTO 28008KT 10SM CLR M08/M11 RMK AO2 SLPNO 60096 T10831106 11033 21083 FZRANO $,M
MJX,2024-01-17 06:56,17.00,13.00,83.98,280.00,9.00,0.00,M,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.86,KMJX 170656Z AUTO 28009KT 10SM CLR M08/M11 RMK AO2 SLPNO T10831106 FZRANO $,M
MJX,2024-01-17 07:56,16.00,12.00,83.91,280.00,11.00,0.00,M,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.25,KMJX 170756Z AUTO 28011KT 10SM CLR M09/M11 RMK AO2 SLPNO T10891111 FZRANO $,M
MJX,2024-01-17 08:56,15.00,11.00,83.84,290.00,8.00,0.00,M,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.17,KMJX 170856Z AUTO 29008KT 10SM CLR M09/M12 RMK AO2 SLPNO T10941117 FZRANO $,M
MJX,2024-01-17 09:56,14.00,10.00,83.77,280.00,7.00,0.01,M,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.84,KMJX 170956Z AUTO 28007KT 10SM CLR M10/M12 RMK AO2 SLPNO P0001 T11001122 FZRANO $,M
MJX,2024-01-17 10:56,14.00,9.00,80.10,280.00,11.00,0.00,M,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.28,KMJX 171056Z AUTO 28011KT 10SM CLR M10/M13 RMK AO2 SLPNO T11001128 FZRANO $,M
MJX,2024-01-17 12:56,15.00,9.00,76.68,280.00,14.00,0.00,M,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.75,KMJX 171256Z AUTO 28014G18KT 10SM CLR M09/M13 RMK AO2 SLPNO T10941128 FZRANO $,M
MJX,2024-01-17 13:56,18.00,9.00,67.33,280.00,13.00,0.00,M,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.63,KMJX 171356Z AUTO 28013KT 10SM CLR M08/M13 RMK AO2 SLPNO T10781128 FZRANO $,M
MJX,2024-01-17 14:56,18.00,7.00,61.52,280.00,18.00,0.00,M,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.32,KMJX 171456Z AUTO 28018G24KT 10SM CLR M08/M14 RMK AO2 SLPNO T10781139 FZRANO $,M
MJX,2024-01-17 16:56,22.00,8.00,54.28,270.00,19.00,0.00,30.06,1018.20,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.21,KMJX 171656Z AUTO 27019G22KT 10SM CLR M06/M13 A3006 RMK AO2 SLP182 T10561133 FZRANO,M
MJX,2024-01-17 17:56,24.00,8.00,49.90,270.00,15.00,0.00,30.04,1017.80,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,28.00,300.00,2024-01-17 17:03,10.41,KMJX 171756Z AUTO 27015G23KT 10SM CLR M04/M13 A3004 RMK AO2 PK WND 30028/1703 SLP178 T10441133 11039 21106 FZRANO,M
MJX,2024-01-17 18:56,26.00,9.00,48.03,260.00,13.00,0.00,30.03,1017.40,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.88,KMJX 171856Z AUTO 26013G18KT 10SM CLR M03/M13 A3003 RMK AO2 SLP174 T10331128 FZRANO,M
MJX,2024-01-17 19:56,24.00,8.00,49.90,260.00,13.00,0.00,30.03,1017.60,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.32,KMJX 171956Z AUTO 26013G21KT 10SM CLR M04/M13 A3003 RMK AO2 SLP176 T10441133 FZRANO,M
MJX,2024-01-17 20:56,23.00,8.00,52.04,260.00,12.00,0.00,30.05,1018.00,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.55,KMJX 172056Z AUTO 26012G18KT 10SM CLR M05/M13 A3005 RMK AO2 SLP180 T10501133 53001 FZRANO,M
MJX,2024-01-17 21:56,21.00,7.00,54.12,240.00,8.00,0.00,30.07,1018.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.56,KMJX 172156Z AUTO 24008KT 10SM CLR M06/M14 A3007 RMK AO2 SLP187 T10611139 FZRANO,M
MJX,2024-01-17 22:56,18.00,7.00,61.52,240.00,5.00,0.00,30.10,1020.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.77,KMJX 172256Z AUTO 24005KT 10SM CLR M08/M14 A3010 RMK AO2 SLP200 T10781139 FZRANO,M
MJX,2024-01-17 23:56,15.00,8.00,73.30,200.00,4.00,0.00,30.13,1020.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.57,KMJX 172356Z AUTO 20004KT 10SM CLR M09/M13 A3013 RMK AO2 SLP209 T10941133 11033 21094 53028 FZRANO,M
MJX,2024-01-18 00:56,15.00,8.00,73.30,230.00,5.00,0.00,30.13,1021.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.21,KMJX 180056Z AUTO 23005KT 10SM CLR M09/M13 A3013 RMK AO2 SLP210 T10941133 FZRANO,M
MJX,2024-01-18 01:56,18.00,8.00,64.37,250.00,9.00,0.00,30.15,1021.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.11,KMJX 180156Z AUTO 25009KT 10SM CLR M08/M13 A3015 RMK AO2 SLP214 T10781133 FZRANO,M
MJX,2024-01-18 03:56,16.00,6.00,64.09,270.00,5.00,0.00,30.18,1022.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.39,KMJX 180356Z AUTO 27005KT 10SM CLR M09/M14 A3018 RMK AO2 SLP226 T10891144 FZRANO,M
MJX,2024-01-18 04:56,14.00,6.00,69.94,250.00,3.00,0.00,30.19,1022.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.11,KMJX 180456Z AUTO 25003KT 10SM CLR M10/M14 A3019 RMK AO2 SLP229 T11001144 410331106 FZRANO,M
MJX,2024-01-18 05:56,11.00,6.00,79.85,250.00,4.00,0.00,30.19,1022.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.90,KMJX 180556Z AUTO 25004KT 10SM CLR M12/M14 A3019 RMK AO2 SLP227 T11171144 11078 21117 50007 FZRANO,M
MJX,2024-01-18 06:56,12.00,6.00,76.38,270.00,3.00,0.00,30.19,1022.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.82,KMJX 180656Z AUTO 27003KT 10SM CLR M11/M14 A3019 RMK AO2 SLP229 T11111144 FZRANO,M
MJX,2024-01-18 07:56,11.00,7.00,83.56,230.00,5.00,0.00,30.21,1023.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.46,KMJX 180756Z AUTO 23005KT 10SM CLR M12/M14 A3021 RMK AO2 SLP235 T11171139 FZRANO,M
MJX,2024-01-18 08:56,15.00,9.00,76.68,210.00,4.00,0.00,30.22,1023.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.57,KMJX 180856Z AUTO 21004KT 10SM CLR M09/M13 A3022 RMK AO2 SLP238 T10941128 53011 FZRANO,M
MJX,2024-01-18 09:56,18.00,11.00,73.62,250.00,4.00,0.00,30.20,1023.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.07,KMJX 180956Z AUTO 25004KT 10SM CLR M08/M12 A3020 RMK AO2 SLP233 T10781117 FZRANO,M
MJX,2024-01-18 11:56,20.00,13.00,73.84,240.00,3.00,0.00,30.22,1023.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.97,KMJX 181156Z AUTO 24003KT 10SM CLR M07/M11 A3022 RMK AO2 SLP238 T10671106 11067 21122 55000 FZRANO,M
MJX,2024-01-18 12:56,22.00,14.00,70.88,200.00,4.00,0.00,30.22,1023.70,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,15.74,KMJX 181256Z AUTO 20004KT 10SM OVC110 M06/M10 A3022 RMK AO2 SLP237 T10561100 FZRANO,M
MJX,2024-01-18 13:56,25.00,16.00,68.20,0.00,0.00,0.00,30.23,1024.00,10.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,25.00,KMJX 181356Z AUTO 00000KT 10SM BKN085 M04/M09 A3023 RMK AO2 SLP240 T10391089 FZRANO,M
MJX,2024-01-18 15:56,32.00,15.00,49.02,260.00,7.00,0.00,30.24,1024.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.78,KMJX 181556Z AUTO 26007KT 10SM CLR 00/M09 A3024 RMK AO2 SLP245 T00001094 FZRANO,M
MJX,2024-01-18 16:56,34.00,17.00,49.34,260.00,9.00,0.00,30.21,1023.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.00,KMJX 181656Z AUTO 26009KT 10SM CLR 01/M08 A3021 RMK AO2 PRESFR SLP234 T00111083 FZRANO,M
MJX,2024-01-18 17:56,34.00,15.00,45.24,230.00,8.00,0.02,30.17,1022.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.58,KMJX 181756Z AUTO 23008KT 10SM CLR 01/M09 A3017 RMK AO2 SLP221 P0002 60002 T00111094 10017 21067 58022 FZRANO,M
MJX,2024-01-18 18:56,34.00,13.00,41.44,220.00,8.00,0.00,30.14,1021.00,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,26.58,KMJX 181856Z AUTO 22008KT 10SM FEW110 01/M11 A3014 RMK AO2 SLP210 T00111106 FZRANO,M
MJX,2024-01-18 19:56,34.00,14.00,43.30,220.00,7.00,0.00,30.10,1019.80,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,27.22,KMJX 181956Z AUTO 22007KT 10SM FEW100 01/M10 A3010 RMK AO2 SLP198 T00111100 FZRANO,M
MJX,2024-01-18 20:56,34.00,13.00,41.44,160.00,4.00,0.00,30.08,1019.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.76,KMJX 182056Z AUTO 16004KT 10SM CLR 01/M11 A3008 RMK AO2 SLP190 T00111106 56031 FZRANO,M
MJX,2024-01-18 23:56,29.00,19.00,65.81,0.00,0.00,0.00,30.10,1019.80,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,29.00,KMJX 182356Z AUTO 00000KT 10SM BKN110 M02/M07 A3010 RMK AO2 SLP198 T10171072 10017 21017 53008 FZRANO,M
MJX,2024-01-19 02:56,30.00,22.00,71.78,140.00,3.00,0.00,30.06,1018.30,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,26.40,KMJX 190256Z AUTO 14003KT 10SM OVC070 M01/M06 A3006 RMK AO2 SLP183 T10111056 58015 FZRANO,M
MJX,2024-01-19 03:56,29.00,22.00,74.77,0.00,0.00,0.00,30.04,1017.60,10.00,M,BKN,BKN,M,M,6500.00,8500.00,M,M,M,M,M,M,M,M,M,29.00,KMJX 190356Z AUTO 00000KT 10SM BKN065 BKN085 M02/M06 A3004 RMK AO2 SLP176 T10171056 FZRANO,M
MJX,2024-01-19 04:56,28.00,22.00,77.89,50.00,3.00,0.00,30.00,1016.50,10.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,24.12,KMJX 190456Z AUTO 05003KT 10SM OVC080 M02/M06 A3000 RMK AO2 PRESFR SLP165 T10221056 400171122 FZRANO,M
MJX,2024-01-19 05:56,28.00,23.00,81.25,220.00,3.00,0.00,29.99,1016.10,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,24.12,KMJX 190556Z AUTO 22003KT 10SM OVC090 M02/M05 A2999 RMK AO2 SLP161 T10221050 11011 21022 56021 FZRANO,M
MJX,2024-01-19 06:56,28.00,24.00,84.72,0.00,0.00,0.00,29.96,1015.00,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,28.00,KMJX 190656Z AUTO 00000KT 10SM OVC075 M02/M04 A2996 RMK AO2 SLP150 T10221044 FZRANO,M
MJX,2024-01-19 07:56,29.00,22.00,74.77,360.00,7.00,0.00,29.94,1014.20,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,21.12,KMJX 190756Z AUTO 36007KT 10SM OVC070 M02/M06 A2994 RMK AO2 SLP142 T10171056 FZRANO,M
MJX,2024-01-19 08:56,29.00,22.00,74.77,40.00,5.00,0.00,29.90,1012.90,10.00,M,SCT,OVC,M,M,6500.00,8000.00,M,M,M,M,M,M,M,M,M,22.83,KMJX 190856Z AUTO 04005KT 10SM SCT065 OVC080 M02/M06 A2990 RMK AO2 SLP129 T10171056 58032 FZRANO,M
MJX,2024-01-19 11:43,28.40,21.20,74.08,0.00,0.00,T,29.87,M,10.00,M,BKN,OVC,M,M,2600.00,3500.00,M,M,UP,M,M,M,M,M,M,28.40,KMJX 191143Z AUTO 00000KT 10SM UP BKN026 OVC035 M02/M06 A2987 RMK AO2 UPB39 P0000 FZRANO,M
MJX,2024-01-19 11:56,29.00,23.00,77.98,0.00,0.00,T,29.86,1011.70,10.00,M,OVC,M,M,M,2400.00,M,M,M,UP,M,M,M,M,M,M,29.00,KMJX 191156Z AUTO 00000KT 10SM UP OVC024 M02/M05 A2986 RMK AO2 UPB39 SLP117 P0000 60000 70002 T10171050 11011 21022 58013 FZRANO,M
MJX,2024-01-19 12:24,28.40,26.60,92.86,360.00,4.00,T,29.86,M,1.00,M,OVC,M,M,M,1600.00,M,M,M,-SN BR,M,M,M,M,M,M,23.22,KMJX 191224Z AUTO 36004KT 1SM -SN BR OVC016 M02/M03 A2986 RMK AO2 UPE05SNB05 P0000 FZRANO,M
MJX,2024-01-19 12:35,28.40,26.60,92.86,360.00,5.00,T,29.86,M,0.75,M,OVC,M,M,M,1400.00,M,M,M,-SN BR,M,M,M,M,M,M,22.12,KMJX 191235Z AUTO 36005KT 3/4SM -SN BR OVC014 M02/M03 A2986 RMK AO2 UPE05SNB05 P0000 FZRANO,M
MJX,2024-01-19 12:49,28.40,26.60,92.86,360.00,5.00,T,29.86,M,1.25,M,BKN,OVC,M,M,1400.00,2000.00,M,M,-SN BR,M,M,M,M,M,M,22.12,KMJX 191249Z AUTO 36005KT 1 1/4SM -SN BR BKN014 OVC020 M02/M03 A2986 RMK AO2 UPE05SNB05 P0000 FZRANO,M
MJX,2024-01-19 12:56,28.00,27.00,95.97,360.00,5.00,T,29.86,1011.50,1.00,M,OVC,M,M,M,1600.00,M,M,M,-SN BR,M,M,M,M,M,M,21.64,KMJX 191256Z AUTO 36005KT 1SM -SN BR OVC016 M02/M03 A2986 RMK AO2 UPE05SNB05 SLP115 P0000 T10221028 FZRANO,M
MJX,2024-01-19 13:10,28.40,26.60,92.86,360.00,5.00,T,29.85,M,1.25,M,OVC,M,M,M,1800.00,M,M,M,-SN BR,M,M,M,M,M,M,22.12,KMJX 191310Z AUTO 36005KT 1 1/4SM -SN BR OVC018 M02/M03 A2985 RMK AO2 P0000 FZRANO,M
MJX,2024-01-19 13:45,M,M,M,20.00,7.00,M,29.85,M,1.00,M,FEW,BKN,OVC,M,600.00,2000.00,2500.00,M,-SN BR,M,M,M,M,M,M,M,KMJX 191345Z AUTO 02007KT 1SM -SN BR FEW006 BKN020 OVC025 M02/M02 A2985 RMK T10201020 MADISHF,M
MJX,2024-01-19 13:45,28.40,28.40,100.00,20.00,7.00,T,29.85,M,1.00,M,FEW,BKN,OVC,M,600.00,2000.00,2500.00,M,-SN BR,M,M,M,M,M,M,20.39,KMJX 191345Z AUTO 02007KT 1SM -SN BR FEW006 BKN020 OVC025 M02/M02 A2985 RMK AO2 P0000 FZRANO,M
MJX,2024-01-19 14:05,30.20,28.40,92.92,30.00,6.00,T,29.84,M,1.25,M,BKN,OVC,M,M,600.00,1900.00,M,M,-SN BR,M,M,M,M,M,M,23.36,KMJX 191405Z AUTO 03006KT 1 1/4SM -SN BR BKN006 OVC019 M01/M02 A2984 RMK AO2 P0000 FZRANO,M
MJX,2024-01-19 14:29,30.20,28.40,92.92,30.00,11.00,T,29.83,M,2.50,M,OVC,M,M,M,600.00,M,M,M,-SN BR,M,M,M,M,M,M,20.19,KMJX 191429Z AUTO 03011KT 2 1/2SM -SN BR OVC006 M01/M02 A2983 RMK AO2 VIS 2V5 CIG 005V009 P0000 FZRANO,M
MJX,2024-01-19 14:48,30.20,28.40,92.92,30.00,7.00,T,29.82,M,1.50,M,OVC,M,M,M,600.00,M,M,M,-SN BR,M,M,M,M,M,M,22.59,KMJX 191448Z AUTO 03007KT 1 1/2SM -SN BR OVC006 M01/M02 A2982 RMK AO2 VIS 1 1/4V2 P0000 FZRANO,M
MJX,2024-01-19 14:56,30.00,29.00,96.00,30.00,8.00,T,29.81,1010.00,1.00,M,OVC,M,M,M,600.00,M,M,M,-SN BR,M,M,M,M,M,M,21.65,KMJX 191456Z AUTO 03008KT 1SM -SN BR OVC006 M01/M02 A2981 RMK AO2 SLP100 P0000 60000 T10111017 58017 FZRANO,M
MJX,2024-01-19 15:04,30.20,28.40,92.92,30.00,9.00,T,29.81,M,0.75,M,OVC,M,M,M,600.00,M,M,M,-SN BR,M,M,M,M,M,M,21.28,KMJX 191504Z AUTO 03009KT 3/4SM -SN BR OVC006 M01/M02 A2981 RMK AO2 CIG 004V008 P0000 FZRANO,M
MJX,2024-01-19 15:12,30.20,28.40,92.92,20.00,10.00,T,29.80,M,1.00,M,OVC,M,M,M,600.00,M,M,M,-SN BR,M,M,M,M,M,M,20.71,KMJX 191512Z AUTO 02010KT 1SM -SN BR OVC006 M01/M02 A2980 RMK AO2 CIG 004V008 P0000 FZRANO,M
MJX,2024-01-19 15:56,31.00,29.00,92.19,30.00,9.00,T,29.78,1008.70,1.50,M,OVC,M,M,M,600.00,M,M,M,-SN BR,M,M,M,M,M,M,22.27,KMJX 191556Z AUTO 03009KT 1 1/2SM -SN BR OVC006 M01/M02 A2978 RMK AO2 UPB15E17SNE15B17 CIG 005V009 SLP087 P0000 T10061017 FZRANO,M
MJX,2024-01-19 16:12,30.20,28.40,92.92,40.00,9.00,T,29.77,M,2.00,M,OVC,M,M,M,600.00,M,M,M,-SN BR,M,M,M,M,M,M,21.28,KMJX 191612Z AUTO 04009KT 2SM -SN BR OVC006 M01/M02 A2977 RMK AO2 VIS 1 1/2V4 CIG 005V010 P0000 FZRANO,M
MJX,2024-01-19 17:24,30.20,28.40,92.92,20.00,11.00,T,29.72,M,0.75,M,OVC,M,M,M,600.00,M,M,M,-SN BR,M,M,M,M,M,M,20.19,KMJX 191724Z AUTO 02011KT 3/4SM -SN BR OVC006 M01/M02 A2972 RMK AO2 CIG 005V010 P0000 FZRANO,M
MJX,2024-01-19 17:51,30.20,28.40,92.92,30.00,11.00,T,29.71,M,1.00,M,OVC,M,M,M,600.00,M,M,M,-SN BR,M,M,M,M,M,M,20.19,KMJX 191751Z AUTO 03011KT 1SM -SN BR OVC006 M01/M02 A2971 RMK AO2 CIG 004V011 P0000 FZRANO,M
MJX,2024-01-19 18:56,30.00,28.00,92.15,360.00,10.00,T,29.70,1006.30,2.00,M,BKN,OVC,M,M,800.00,1200.00,M,M,-SN BR,M,M,M,M,M,M,20.46,KMJX 191856Z AUTO 36010KT 2SM -SN BR BKN008 OVC012 M01/M02 A2970 RMK AO2 CIG 006V011 SLP063 P0000 T10111022 FZRANO,M
MJX,2024-01-19 19:10,30.20,28.40,92.92,10.00,9.00,T,29.70,M,1.25,M,BKN,OVC,M,M,800.00,1200.00,M,M,-SN BR,M,M,M,M,M,M,21.28,KMJX 191910Z AUTO 01009KT 1 1/4SM -SN BR BKN008 OVC012 M01/M02 A2970 RMK AO2 CIG 006V011 P0000 FZRANO,M
MJX,2024-01-19 19:33,30.20,28.40,92.92,360.00,9.00,T,29.71,M,1.00,M,OVC,M,M,M,800.00,M,M,M,-SN BR,M,M,M,M,M,M,21.28,KMJX 191933Z AUTO 36009KT 1SM -SN BR OVC008 M01/M02 A2971 RMK AO2 CIG 006V010 P0000 FZRANO,M
MJX,2024-01-19 19:56,30.00,28.00,92.15,350.00,7.00,T,29.71,1006.50,1.00,M,BKN,OVC,M,M,800.00,1200.00,M,M,-SN BR,M,M,M,M,M,M,22.34,KMJX 191956Z AUTO 35007KT 1SM -SN BR BKN008 OVC012 M01/M02 A2971 RMK AO2 CIG 005V009 SLP065 P0000 T10111022 FZRANO,M
